date,asset,close,volume,industry,market_cap,factor_value
2025-01-03,425,7.53,72975504.0,机械行业,549505545.12,0.02671516975046643
2025-01-03,538,55.74,10112931.0,生物制药,563694773.94,0.0267096595872833
2025-01-03,568,112.86,11343916.0,酿酒行业,1280274359.76,0.026431387208871844
2025-01-03,596,163.56,3478733.0,酿酒行业,568981569.48,0.026707606543632318
2025-01-03,600009,32.58,8352744.0,航空机场,81069238843.2,-0.0045533985108982
2025-01-03,600010,1.78,450381737.0,普钢,80613742439.44,-0.004376513667762299
2025-01-03,600011,6.34,41500394.0,电力,99525911896.06,-0.011720756344717594
2025-01-03,600015,7.17,45681202.0,银行Ⅱ,114110037115.56,-0.017384271315265803
2025-01-03,600016,3.83,260200548.0,银行Ⅱ,167686662862.66,-0.03818990877540291
2025-01-03,600018,5.78,42221700.0,交通运输,244041426.0,0.02683379192255861
2025-01-03,600019,6.66,74877211.0,钢铁行业,498682225.26,0.026734906185017556
2025-01-03,600023,5.12,47429928.0,电力行业,242841231.36,0.026834257999214486
2025-01-03,600025,9.06,34922687.0,电力,316399544.22,0.026805692788766766
2025-01-03,600026,11.38,45828110.0,交通运输,521523891.8,0.02672603598413443
2025-01-03,600027,5.14,55825049.0,电力行业,286940751.85999995,0.026817132646079708
2025-01-03,600028,6.32,162187313.0,石油行业,1025023818.16,0.026530509730232205
2025-01-03,600029,6.33,51964450.0,航空机场,114705715526.94,-0.017615593629748693
2025-01-03,600030,26.46,183954608.0,证券Ⅱ,392151669095.34,-0.12535735310474913
2025-01-03,600031,15.09,53403371.0,工程机械,138752616954.33,-0.026953828469314156
2025-01-03,600036,36.12,68258306.0,金融行业,2465490012.72,0.02597112740632352
2025-01-03,600039,6.76,20533513.0,基础建设,58782192760.2,0.0041014242666516845
2025-01-03,617,6.38,77140459.0,机械行业,492156128.42,0.02673744049177893
2025-01-03,625,12.41,94687316.0,汽车制造,1175069591.56,0.026472241821041322
2025-01-03,63,34.97,273493496.0,电子信息,9564067555.12,0.023214506794809187
2025-01-03,630,3.08,248807919.0,工业金属,41301172250.8,0.010889902825727125
2025-01-03,651,41.83,52708618.0,白色家电,234306802146.03,-0.06406078896140753
2025-01-03,661,92.87,4220280.0,生物制品,37885158318.23,0.012216457950256885
2025-01-03,708,10.69,23947753.0,特钢Ⅱ,53954120954.89,0.005976329791440667
2025-01-03,725,4.15,485116223.0,光学光电子,153733961465.6,-0.0327715972858539
2025-01-03,768,25.25,26696798.0,航空装备Ⅱ,70210405908.75,-0.0003365420343293627
2025-01-03,776,14.81,50691601.0,证券Ⅱ,115885962017.91,-0.01807392373662464
2025-01-03,792,16.34,56988493.0,农化制品,86464295319.94,-0.006648483588892178
2025-01-03,807,14.16,103667708.0,工业金属,49106276854.8,0.007858913575007825
2025-01-03,858,126.44,16823014.0,白酒Ⅱ,490790516152.2,-0.16366219337293314
2025-01-03,876,8.61,26127747.0,养殖业,38768894790.57,0.011873272831795003
2025-01-03,895,24.59,17872029.0,食品行业,439473193.11,0.026757899078655414
2025-01-03,938,24.56,93690066.0,电子信息,2301028020.96,0.026034993626504733
2025-01-03,963,32.23,8411890.0,生物制药,271115214.7,0.0268232782437946
2025-01-03,975,15.75,46646047.0,贵金属,43733375673.75,0.009945394993411065
2025-01-03,977,45.73,80718428.0,计算机设备,67153437433.15,0.0008505834507772504
2025-01-03,983,7.57,33350652.0,煤炭行业,252464435.64,0.02683052097963435
2025-01-03,999,32.34,9841035.0,中药Ⅱ,53820805527.72001,0.006028100734587312
2025-01-06,1,10.86,108553630.0,金融行业,1178892421.8,0.02650661882306925
2025-01-06,100,4.84,367839068.0,光学光电子,100676174243.48,-0.012377546964205352
2025-01-06,1391,7.37,242543376.0,物流,89979454628.25,-0.008197201418243257
2025-01-06,157,6.65,50408944.0,工程机械,57512759319.4,0.004490988046236907
2025-01-06,166,4.9,77574491.0,证券Ⅱ,122695728344.00002,-0.020982927699540355
2025-01-06,1979,9.62,51946428.0,房地产开发,86734229485.01999,-0.0069289469476081405
2025-01-06,2,6.98,85085661.0,房地产,593897913.7800001,0.026735238369432965
2025-01-06,2001,20.65,18096734.0,化学制品,63466157691.99999,0.0021643623829072024
2025-01-06,2027,6.37,101240341.0,广告营销,91996812254.62,-0.008985597512687129
2025-01-06,2028,69.85,7023463.0,电网设备,54654215062.7,0.0056081251855910515
2025-01-06,2049,58.71,10542517.0,半导体,49881678197.52,0.007473262717932189
2025-01-06,2142,23.36,40227401.0,金融行业,939712087.36,0.02660009200753362
2025-01-06,2179,35.61,10636099.0,电子器件,378751485.39,0.026819318951705046
2025-01-06,2230,44.31,29570815.0,电子信息,1310282812.65,0.026455270628956543
2025-01-06,2236,14.3,27111781.0,仪器仪表,387698468.3,0.026815822414308257
2025-01-06,2241,24.13,87904188.0,电子器件,2121128056.44,0.026138387189428416
2025-01-06,2304,75.64,5551980.0,白酒Ⅱ,113947505397.36,-0.017564066951054367
2025-01-06,2311,46.64,5830791.0,饲料,77597298600.8,-0.003358176683495608
2025-01-06,2352,38.91,14633069.0,物流,196084237214.19,-0.049663620212363785
2025-01-06,2371,278.06,4497146.0,半导体,201546957204.96,-0.05179848566679146
2025-01-06,2384,29.01,73790762.0,元件,53134934503.32,0.006201869618270042
2025-01-06,2415,27.31,38921570.0,计算机设备,250292642030.5,-0.07084860699138755
2025-01-06,2422,28.43,14406921.0,化学制药,45432657365.96,0.0092119681422217
2025-01-06,2459,13.06,37598832.0,光伏设备,43224851466.560005,0.010074792623922128
2025-01-06,2460,33.7,29023360.0,有色金属,978087232.0,0.026585094758774932
2025-01-06,2463,39.25,31210438.0,电子器件,1225009691.5,0.026488595902966917
2025-01-06,2466,32.33,25640739.0,化工行业,828965091.87,0.026643372632433434
2025-01-06,2475,38.65,47753489.0,电子器件,1845672349.85,0.02624603701830809
2025-01-06,2594,89.36,8244683.0,汽车制造,736744872.88,0.026679412876131476
2025-01-06,2600,7.36,109435052.0,电子器件,805441982.72,0.026652565611972913
2025-01-06,2601,16.7,15452353.0,化工行业,258054295.1,0.026866488175540788
2025-01-06,2625,39.65,41431995.0,汽车制造,1642778601.75,0.026325329175780905
2025-01-06,2648,18.03,33530653.0,化工行业,604557673.59,0.026731072468012186
2025-01-06,2709,17.7,35051879.0,化工行业,620418258.3,0.026724874051391595
2025-01-06,2714,36.35,23842709.0,养殖业,209848356618.0,-0.05504272495788631
2025-01-06,2736,9.96,19660389.0,证券Ⅱ,102007760877.6,-0.012897939426122433
2025-01-06,2916,89.26,4802098.0,元件,60800930269.700005,0.003205950083114322
2025-01-06,2920,98.62,5041962.0,汽车零部件,58857332574.28001,0.003965520330952072
2025-01-06,2938,33.58,7656275.0,元件,77840153117.28,-0.003453085761493545
2025-01-06,300014,43.71,18991749.0,电池,94078637594.1,-0.009799187996350486
2025-01-06,300015,12.16,63916457.0,医疗服务,113396823507.2,-0.017348856992340043
2025-01-06,300033,175.77,10878507.0,软件开发,132291532800.00002,-0.024733028652027585
2025-01-06,300059,22.36,423374737.0,证券Ⅱ,353378282413.0,-0.11113512595483416
2025-01-06,300122,25.57,21687927.0,生物制品,61209203830.79,0.003046394198317022
2025-01-06,300124,55.41,13652562.0,仪器仪表,756488460.42,0.026671696957494453
2025-01-06,300251,8.44,45255368.0,传媒娱乐,381955305.92,0.026818066878418617
2025-01-06,300274,70.01,39273949.0,电器行业,2749569169.49,0.025892788435573307
2025-01-06,300308,124.86,26393200.0,机械行业,3295454952.0,0.025679452826002813
2025-01-06,300316,28.65,10987130.0,机械行业,314781274.5,0.026844318913916594
2025-01-06,300347,52.14,9335966.0,医疗器械,486777267.24,0.026777101794272715
2025-01-06,300394,62.81,13242040.0,通信设备,48829492113.71,0.007884463681142989
2025-01-06,300413,24.49,9048445.0,数字媒体,45813952759.35,0.009062955495654402
2025-01-06,300418,35.54,29515370.0,电子信息,1048976249.8,0.02655739088314974
2025-01-06,300442,46.69,37017962.0,通信服务,76307501423.37,-0.0028541158050383307
2025-01-06,300476,40.22,21459457.0,元件,38949342128.86,0.011745688661163847
2025-01-06,300498,15.85,47996352.0,养殖业,105464749147.35,-0.014248952263302597
2025-01-06,300502,83.25,23153484.0,通信设备,1927527543.0,0.02621404749213492
2025-01-06,300628,34.95,5045089.0,通信设备,176325860.55,0.026898428163652944
2025-01-06,300661,57.66,3277972.0,半导体,189007865.52,0.02689347195605873
2025-01-06,300750,245.76,17289077.0,电池,1121668332257.28,-0.41138772707010385
2025-01-06,300759,24.46,14371813.0,医疗服务,44939957540.880005,0.009404518343905675
2025-01-06,300760,240.47,3883975.0,医疗器械,291555782015.18,-0.0869745025605086
2025-01-06,300782,80.81,6239499.0,半导体,43228759830.380005,0.010073265210670715
2025-01-06,300803,58.58,17624116.0,软件开发,35721610380.7,0.013007106602582983
2025-01-06,300832,64.9,2395089.0,医疗器械,50993149146.50001,0.007038892855192269
2025-01-06,300866,92.55,5059564.0,消费电子,468262648.2,0.026784337424262384
2025-01-06,300896,167.56,2298955.0,美容护理,385212899.8,0.026816793790167576
2025-01-06,300979,71.36,2033534.0,纺织制造,145112986.24,0.026910626351956648
2025-01-06,300999,30.64,5517090.0,农产品加工,169043637.6,0.02690127410234899
2025-01-06,301,8.43,19219659.0,炼化及贸易,55732675062.33,0.005186656210230362
2025-01-06,301236,51.76,21182153.0,IT服务Ⅱ,53581397132.8,0.006027389204487118
2025-01-06,301269,104.96,4340000.0,软件开发,57249131335.68,0.004594015526359483
2025-01-06,302132,61.55,11728995.0,军工电子Ⅱ,164467224192.8,-0.037307491949226966
2025-01-06,333,71.46,30681009.0,家电行业,2192464903.14,0.0261105082994423
2025-01-06,338,13.08,82541429.0,汽车制造,1079641891.32,0.02654540655687464
2025-01-06,3816,3.68,198602527.0,电力,185835443964.96,-0.04565832711765609
2025-01-06,408,26.91,13028888.0,商业百货,350607376.08,0.02683031784727595
2025-01-06,425,7.42,85808070.0,机械行业,636695879.4,0.026718512654317357
2025-01-06,538,55.88,7503863.0,生物制药,419315864.44,0.02680346613631995
2025-01-06,568,108.68,17729562.0,酿酒行业,1926848798.16,0.026214312749902793
2025-01-06,596,159.64,3132253.0,酿酒行业,500032868.92,0.026771921421463542
2025-01-06,600009,32.58,7948948.0,航空机场,81069238843.2,-0.004715032845967929
2025-01-06,600010,1.8,393642106.0,普钢,81519514826.40001,-0.004891003542455461
2025-01-06,600011,6.32,33778800.0,电力,99211950028.88,-0.011805318898595603
2025-01-06,600015,7.18,48771624.0,银行Ⅱ,114269186400.24,-0.017689781917509636
2025-01-06,600016,3.85,230033979.0,银行Ⅱ,168562311232.7,-0.03890787781361845
2025-01-06,600018,5.74,32359394.0,交通运输,185742921.56,0.026894747916767433
2025-01-06,600019,6.69,81032463.0,钢铁行业,542107177.47,0.0267554785160988
2025-01-06,600023,5.06,50156461.0,电力行业,253791692.66,0.026868154027480936
2025-01-06,600025,9.04,34412191.0,电力,311086206.64,0.02684576296976046
2025-01-06,600026,11.45,28193600.0,交通运输,322816720.0,0.02684117861109348
2025-01-06,600027,5.09,42995770.0,电力行业,218848469.3,0.02688181005974026
2025-01-06,600028,6.31,129469608.0,石油行业,816953226.4799999,0.0266480669452497
2025-01-06,600029,6.19,55634629.0,航空机场,112168780270.42,-0.01686892994369488
2025-01-06,600030,26.55,123687710.0,证券Ⅱ,393485518309.95,-0.12680928691011883
2025-01-06,600031,15.07,45487382.0,工程机械,138568716865.59,-0.027186191807992865
2025-01-06,600036,36.49,61715863.0,金融行业,2252011840.87,0.02608723698030247
